customer_id,age,gender,city,income_bracket,education,marital_status,family_size,profession,registration_date,mobile_number,email,is_premium_member
CUST_004328,50,Female,Mumbai,High,High School,Married,5,Government,2023-06-07 02:39:09.380943,+919723963091,cust_004328@gmail.com,False
CUST_004329,23,Male,Lucknow,Premium,High School,Single,2,Homemaker,2025-04-28 02:39:09.381012,+917553865205,cust_004329@yahoo.com,False
CUST_004330,26,Female,Mumbai,Medium,Graduate,Married,2,Government,2023-12-03 02:39:09.381078,+919970801307,cust_004330@gmail.com,True
CUST_004331,28,Male,Mumbai,Medium,Post Graduate,Single,1,Homemaker,2023-11-16 02:39:09.381170,+917504998811,cust_004331@gmail.com,False
CUST_004332,47,Male,Mumbai,Medium,High School,Married,4,Student,2024-12-01 02:39:09.381283,+918662620070,cust_004332@company.com,False
CUST_004333,52,Female,Lucknow,Low,High School,Married,2,Healthcare,2022-06-18 02:39:09.381360,+919322195032,cust_004333@gmail.com,True
CUST_004334,25,Male,Lucknow,High,Graduate,Married,5,Education,2021-08-08 02:39:09.381428,+917948663838,cust_004334@outlook.com,False
CUST_004335,27,Male,Hyderabad,High,Professional,Single,1,Healthcare,2022-04-02 02:39:09.381494,+918177007142,cust_004335@gmail.com,False
CUST_004336,42,Male,Kolkata,High,Graduate,Single,2,Homemaker,2022-06-10 02:39:09.381563,+919270528614,cust_004336@gmail.com,False
CUST_004337,20,Female,Jaipur,Low,Graduate,Single,1,Homemaker,2023-09-13 02:39:09.381629,+917543867641,cust_004337@gmail.com,False
CUST_004338,48,Male,Jaipur,Low,High School,Married,1,Student,2024-01-05 02:39:09.381747,+917693306861,cust_004338@yahoo.com,False
CUST_004339,29,Female,Hyderabad,Low,High School,Married,1,IT Professional,2021-07-31 02:39:09.381819,+919152693525,cust_004339@gmail.com,False
CUST_004340,52,Male,Delhi,High,Graduate,Married,4,Retired,2021-11-01 02:39:09.381885,+918615460157,cust_004340@gmail.com,False
CUST_004341,26,Male,Bangalore,Low,Post Graduate,Single,1,IT Professional,2023-11-08 02:39:09.381953,+918117132869,cust_004341@gmail.com,False
CUST_004342,42,Male,Lucknow,Medium,Post Graduate,Divorced,2,Healthcare,2022-06-17 02:39:09.382019,+919666586332,cust_004342@gmail.com,False
CUST_004343,42,Female,Delhi,Medium,High School,Single,1,Healthcare,2023-04-21 02:39:09.382086,+919461849972,cust_004343@yahoo.com,False
CUST_004344,33,Male,Mumbai,Medium,Post Graduate,Single,2,Homemaker,2022-09-20 02:39:09.382155,+919434828019,cust_004344@outlook.com,False
CUST_004345,31,Male,Kolkata,Low,Graduate,Married,4,Retired,2024-09-01 02:39:09.382223,+917222671610,cust_004345@gmail.com,False
CUST_004346,52,Male,Jaipur,Medium,Graduate,Single,1,Homemaker,2022-04-09 02:39:09.382291,+918475679283,cust_004346@outlook.com,False
CUST_004347,25,Female,Mumbai,Medium,Graduate,Married,2,Homemaker,2021-07-29 02:39:09.382356,+918008772862,cust_004347@gmail.com,False
CUST_004348,19,Male,Chennai,Medium,High School,Married,1,Business,2022-07-20 02:39:09.382420,+918573381780,cust_004348@outlook.com,False
CUST_004349,57,Male,Hyderabad,Medium,High School,Single,2,Retired,2024-12-03 02:39:09.382485,+917277847058,cust_004349@yahoo.com,False
CUST_004350,22,Male,Mumbai,Low,High School,Married,5,Homemaker,2024-01-29 02:39:09.382552,+919861394212,cust_004350@gmail.com,True
CUST_004351,39,Male,Ahmedabad,High,High School,Married,2,Healthcare,2023-03-24 02:39:09.382618,+919332726455,cust_004351@yahoo.com,False
CUST_004352,28,Male,Mumbai,High,Professional,Divorced,1,Government,2022-11-08 02:39:09.382685,+917469397060,cust_004352@gmail.com,False
CUST_004353,31,Male,Mumbai,Medium,High School,Married,4,Manufacturing,2022-01-31 02:39:09.382779,+919305073175,cust_004353@yahoo.com,True
CUST_004354,31,Male,Chennai,Medium,Post Graduate,Single,1,IT Professional,2024-08-10 02:39:09.382848,+917362804272,cust_004354@outlook.com,False
CUST_004355,59,Female,Kolkata,Medium,Professional,Single,1,Homemaker,2024-03-06 02:39:09.382914,+917450751074,cust_004355@gmail.com,False
CUST_004356,37,Male,Hyderabad,Medium,Graduate,Married,2,Business,2023-04-29 02:39:09.382981,+917962450712,cust_004356@gmail.com,False
CUST_004357,55,Male,Chennai,Medium,Post Graduate,Married,4,Business,2024-04-01 02:39:09.383047,+917563167293,cust_004357@yahoo.com,False
CUST_004358,20,Male,Hyderabad,High,High School,Married,3,Business,2025-06-09 02:39:09.383112,+919322496144,cust_004358@gmail.com,False
CUST_004359,37,Male,Mumbai,High,Post Graduate,Married,2,IT Professional,2024-01-05 02:39:09.383183,+917139494593,cust_004359@company.com,False
CUST_004360,43,Male,Mumbai,Premium,Graduate,Married,1,Retired,2024-01-29 02:39:09.383252,+918084686993,cust_004360@gmail.com,False
CUST_004361,36,Male,Mumbai,Medium,High School,Married,4,IT Professional,2023-02-24 02:39:09.383318,+918868358305,cust_004361@gmail.com,False
CUST_004362,53,Male,Lucknow,Medium,Post Graduate,Single,2,Service,2025-03-17 02:39:09.383384,+918181160687,cust_004362@gmail.com,False
CUST_004363,59,Female,Bangalore,Premium,High School,Married,4,Business,2023-12-29 02:39:09.383448,+919187202283,cust_004363@gmail.com,False
CUST_004364,18,Male,Ahmedabad,Low,Post Graduate,Married,5,IT Professional,2024-12-08 02:39:09.383514,+917143827251,cust_004364@gmail.com,False
CUST_004365,57,Female,Mumbai,High,Graduate,Married,1,IT Professional,2022-06-08 02:39:09.383580,+917981053328,cust_004365@gmail.com,False
CUST_004366,22,Male,Pune,Low,Professional,Single,1,Manufacturing,2021-08-15 02:39:09.383643,+917027015935,cust_004366@yahoo.com,True
CUST_004367,26,Male,Mumbai,Medium,Graduate,Married,5,IT Professional,2025-03-31 02:39:09.383709,+919542352964,cust_004367@outlook.com,False
CUST_004368,26,Male,Ahmedabad,Low,High School,Married,2,Student,2024-05-13 02:39:09.383773,+917672677914,cust_004368@gmail.com,False
CUST_004369,39,Male,Hyderabad,Low,Graduate,Married,1,Business,2023-03-24 02:39:09.383838,+918924819852,cust_004369@gmail.com,False
CUST_004370,19,Female,Delhi,Low,Post Graduate,Married,3,Healthcare,2025-03-28 02:39:09.383902,+917848084408,cust_004370@yahoo.com,False
CUST_004371,38,Male,Delhi,Low,Graduate,Married,4,IT Professional,2023-09-28 02:39:09.383967,+918131448549,cust_004371@gmail.com,False
CUST_004372,29,Female,Jaipur,Low,Graduate,Divorced,1,Other,2025-04-17 02:39:09.384032,+918271506220,cust_004372@company.com,False
CUST_004373,54,Male,Delhi,Medium,Graduate,Married,5,Education,2023-01-16 02:39:09.384097,+917944906419,cust_004373@gmail.com,False
CUST_004374,30,Female,Pune,Medium,Post Graduate,Single,1,Student,2023-09-21 02:39:09.384163,+918231058485,cust_004374@gmail.com,False
CUST_004375,38,Female,Bangalore,Medium,High School,Married,4,Education,2024-12-23 02:39:09.384236,+917969228614,cust_004375@yahoo.com,False
CUST_004376,25,Male,Bangalore,High,Post Graduate,Single,1,Homemaker,2025-01-23 02:39:09.384303,+919876238356,cust_004376@outlook.com,False
CUST_004377,37,Male,Mumbai,Medium,Graduate,Single,1,Homemaker,2021-08-12 02:39:09.384369,+917306440885,cust_004377@gmail.com,True
CUST_004378,65,Male,Mumbai,Medium,Graduate,Married,1,Government,2022-04-24 02:39:09.384436,+917722579796,cust_004378@gmail.com,False
CUST_004379,40,Male,Jaipur,Medium,Post Graduate,Single,1,Retired,2023-08-17 02:39:09.384503,+917243648034,cust_004379@gmail.com,False
CUST_004380,18,Male,Bangalore,Low,Graduate,Single,1,Government,2022-10-04 02:39:09.384568,+918802236038,cust_004380@yahoo.com,False
CUST_004381,37,Male,Bangalore,Low,Graduate,Married,4,Healthcare,2023-07-10 02:39:09.384655,+917865866621,cust_004381@yahoo.com,False
CUST_004382,48,Other,Jaipur,Medium,Graduate,Divorced,2,Business,2024-07-21 02:39:09.384724,+918758831242,cust_004382@gmail.com,False
CUST_004383,39,Female,Chennai,Low,Graduate,Married,2,Retired,2024-06-23 02:39:09.384810,+918723151431,cust_004383@yahoo.com,False
CUST_004384,36,Male,Chennai,Low,High School,Single,1,IT Professional,2023-05-24 02:39:09.384878,+919166090632,cust_004384@company.com,False
CUST_004385,35,Male,Bangalore,Medium,Graduate,Married,1,Homemaker,2024-01-14 02:39:09.384948,+918769889955,cust_004385@gmail.com,True
CUST_004386,42,Female,Mumbai,Medium,High School,Married,4,Business,2024-12-01 02:39:09.385017,+917652535404,cust_004386@outlook.com,False
CUST_004387,18,Male,Bangalore,High,Post Graduate,Single,1,Education,2024-03-29 02:39:09.385166,+917727407289,cust_004387@gmail.com,False
CUST_004388,39,Female,Bangalore,Medium,Graduate,Single,1,Homemaker,2022-01-16 02:39:09.385303,+918135445338,cust_004388@gmail.com,False
CUST_004389,30,Male,Mumbai,Medium,Graduate,Married,1,Healthcare,2021-08-09 02:39:09.385375,+919202204977,cust_004389@gmail.com,False
CUST_004390,43,Female,Ahmedabad,Medium,Graduate,Single,2,Business,2024-11-17 02:39:09.385443,+918037279258,cust_004390@gmail.com,False
CUST_004391,41,Other,Mumbai,Low,Graduate,Married,4,Retired,2024-08-20 02:39:09.385510,+917662281339,cust_004391@outlook.com,True
CUST_004392,33,Female,Lucknow,High,Post Graduate,Married,3,Retired,2024-12-26 02:39:09.385578,+918882941838,cust_004392@gmail.com,False
CUST_004393,32,Male,Delhi,Medium,High School,Married,4,Healthcare,2021-11-14 02:39:09.385646,+918719510793,cust_004393@yahoo.com,False
CUST_004394,41,Female,Hyderabad,Low,Professional,Married,5,Business,2024-06-23 02:39:09.385714,+919998931769,cust_004394@gmail.com,False
CUST_004395,38,Male,Kolkata,High,Post Graduate,Married,4,Homemaker,2022-09-05 02:39:09.385831,+919513484763,cust_004395@yahoo.com,False
CUST_004396,47,Female,Chennai,Low,Post Graduate,Married,2,Homemaker,2024-05-08 02:39:09.385927,+919184864072,cust_004396@outlook.com,False
CUST_004397,35,Female,Kolkata,Low,Graduate,Married,3,Other,2025-07-10 02:39:09.385999,+918088590787,cust_004397@gmail.com,False
CUST_004398,36,Female,Kolkata,Medium,Graduate,Married,3,IT Professional,2023-11-12 02:39:09.386067,+918637176112,cust_004398@gmail.com,True
CUST_004399,51,Female,Chennai,Low,Post Graduate,Married,4,Government,2022-11-17 02:39:09.386135,+919123024248,cust_004399@outlook.com,False
CUST_004400,30,Male,Bangalore,Medium,Graduate,Single,2,Other,2022-07-10 02:39:09.386205,+917078144716,cust_004400@gmail.com,False
CUST_004401,53,Male,Chennai,Low,Professional,Single,2,Business,2021-09-09 02:39:09.386272,+919717695771,cust_004401@gmail.com,False
CUST_004402,58,Male,Bangalore,High,Graduate,Single,1,IT Professional,2024-07-31 02:39:09.386341,+917166492548,cust_004402@gmail.com,False
CUST_004403,28,Female,Delhi,Medium,High School,Married,4,IT Professional,2021-08-16 02:39:09.386406,+917074133018,cust_004403@yahoo.com,False
CUST_004404,56,Female,Kolkata,High,Graduate,Married,3,Business,2022-04-27 02:39:09.386471,+917050737488,cust_004404@gmail.com,False
CUST_004405,32,Female,Delhi,High,Graduate,Single,1,Manufacturing,2021-08-23 02:39:09.386561,+917942900428,cust_004405@gmail.com,False
CUST_004406,31,Female,Bangalore,Medium,Graduate,Married,3,IT Professional,2024-04-10 02:39:09.386629,+919437473025,cust_004406@yahoo.com,True
CUST_004407,35,Male,Delhi,Medium,Graduate,Married,5,IT Professional,2024-09-28 02:39:09.386702,+918335383677,cust_004407@gmail.com,False
CUST_004408,35,Male,Delhi,High,Post Graduate,Married,4,Business,2021-11-13 02:39:09.386769,+917486845603,cust_004408@outlook.com,False
CUST_004409,59,Male,Ahmedabad,High,Post Graduate,Single,2,Homemaker,2023-08-04 02:39:09.386836,+917136882531,cust_004409@yahoo.com,False
CUST_004410,18,Male,Mumbai,High,Graduate,Married,5,IT Professional,2024-06-11 02:39:09.386901,+918417769204,cust_004410@gmail.com,False
CUST_004411,42,Female,Hyderabad,Low,Graduate,Married,4,Student,2022-03-11 02:39:09.386965,+918082839983,cust_004411@gmail.com,False
CUST_004412,27,Female,Chennai,Medium,Professional,Married,1,Healthcare,2022-08-12 02:39:09.387030,+917043603209,cust_004412@outlook.com,False
CUST_004413,40,Female,Bangalore,Low,Post Graduate,Married,4,Education,2022-04-30 02:39:09.387094,+919972730690,cust_004413@outlook.com,False
CUST_004414,52,Male,Mumbai,Low,Graduate,Married,4,Manufacturing,2021-11-28 02:39:09.387160,+919054701542,cust_004414@gmail.com,False
CUST_004415,34,Female,Kolkata,Low,Graduate,Married,1,Business,2024-10-10 02:39:09.387224,+918203646326,cust_004415@yahoo.com,False
CUST_004416,22,Female,Kolkata,High,Graduate,Married,5,IT Professional,2024-11-21 02:39:09.387290,+919542672915,cust_004416@gmail.com,False
CUST_004417,24,Male,Hyderabad,Medium,High School,Married,5,Business,2023-05-29 02:39:09.387355,+917688963674,cust_004417@gmail.com,False
CUST_004418,42,Female,Lucknow,Medium,Post Graduate,Married,4,Student,2025-06-30 02:39:09.387419,+919716714000,cust_004418@yahoo.com,False
CUST_004419,36,Female,Mumbai,High,High School,Single,2,IT Professional,2022-08-07 02:39:09.387483,+917738294587,cust_004419@gmail.com,False
CUST_004420,47,Female,Lucknow,Medium,Graduate,Married,1,Education,2021-08-18 02:39:09.387548,+918955630245,cust_004420@gmail.com,False
CUST_004421,19,Female,Chennai,Medium,Graduate,Married,3,IT Professional,2022-08-07 02:39:09.387614,+919123350019,cust_004421@yahoo.com,False
CUST_004422,40,Female,Pune,High,Post Graduate,Married,4,IT Professional,2024-03-25 02:39:09.387690,+917676904887,cust_004422@gmail.com,False
CUST_004423,40,Female,Jaipur,High,Graduate,Married,5,Manufacturing,2023-03-15 02:39:09.387755,+917405350107,cust_004423@yahoo.com,True
CUST_004424,36,Male,Hyderabad,Premium,Post Graduate,Single,1,Education,2022-03-17 02:39:09.387820,+918538724987,cust_004424@yahoo.com,False
CUST_004425,64,Male,Hyderabad,High,Graduate,Divorced,1,Government,2023-02-11 02:39:09.387885,+918841685672,cust_004425@gmail.com,False
CUST_004426,28,Male,Lucknow,Medium,Professional,Single,1,IT Professional,2022-12-17 02:39:09.387949,+918476423931,cust_004426@outlook.com,True
CUST_004427,33,Female,Mumbai,Medium,Graduate,Single,1,Manufacturing,2025-07-02 02:39:09.388012,+917265139361,cust_004427@yahoo.com,False
CUST_004428,29,Male,Delhi,Medium,High School,Married,4,IT Professional,2024-07-11 02:39:09.388084,+917689763405,cust_004428@gmail.com,False
CUST_004429,18,Male,Pune,High,Post Graduate,Single,1,Healthcare,2022-06-29 02:39:09.388152,+917745927119,cust_004429@company.com,True
CUST_004430,32,Female,Delhi,Low,High School,Married,4,IT Professional,2024-06-25 02:39:09.388217,+919633906564,cust_004430@company.com,False
CUST_004431,46,Male,Hyderabad,Medium,Professional,Single,2,Retired,2024-12-30 02:39:09.388283,+918312259091,cust_004431@outlook.com,False
CUST_004432,54,Other,Mumbai,Premium,Post Graduate,Single,2,Homemaker,2024-09-09 02:39:09.388346,+918843777365,cust_004432@outlook.com,False
CUST_004433,38,Male,Mumbai,Medium,Graduate,Single,2,IT Professional,2024-06-03 02:39:09.388432,+919038911566,cust_004433@gmail.com,False
CUST_004434,68,Male,Mumbai,Low,High School,Single,2,Service,2025-06-16 02:39:09.388501,+918459737998,cust_004434@gmail.com,False
CUST_004435,28,Female,Delhi,Medium,High School,Single,2,Government,2023-08-26 02:39:09.388569,+917519937612,cust_004435@gmail.com,False
CUST_004436,40,Female,Chennai,High,Graduate,Married,1,Government,2024-06-29 02:39:09.388639,+919056045072,cust_004436@gmail.com,False
CUST_004437,57,Female,Mumbai,High,High School,Married,1,Manufacturing,2021-09-02 02:39:09.388707,+917177255894,cust_004437@outlook.com,False
CUST_004438,45,Male,Kolkata,High,High School,Single,2,IT Professional,2021-09-14 02:39:09.388774,+917451912616,cust_004438@gmail.com,True
CUST_004439,42,Male,Hyderabad,Medium,Graduate,Married,1,Manufacturing,2024-12-24 02:39:09.388839,+917308951695,cust_004439@outlook.com,False
CUST_004440,32,Female,Lucknow,Medium,High School,Single,2,Retired,2025-01-17 02:39:09.388904,+919113081036,cust_004440@gmail.com,False
CUST_004441,23,Male,Delhi,Low,Professional,Divorced,2,Homemaker,2023-09-21 02:39:09.388969,+918171528755,cust_004441@yahoo.com,False
CUST_004442,48,Male,Chennai,Medium,Graduate,Married,3,Healthcare,2025-01-10 02:39:09.389034,+918043755384,cust_004442@gmail.com,False
CUST_004443,34,Female,Mumbai,Low,Graduate,Married,1,Homemaker,2023-07-01 02:39:09.389101,+917667183848,cust_004443@gmail.com,False
CUST_004444,23,Female,Jaipur,Medium,Graduate,Single,2,IT Professional,2021-08-31 02:39:09.389220,+918539645132,cust_004444@gmail.com,True
CUST_004445,22,Female,Delhi,Medium,Professional,Single,2,Student,2021-12-19 02:39:09.389293,+918848163367,cust_004445@gmail.com,False
CUST_004446,31,Male,Chennai,High,High School,Single,2,Homemaker,2022-09-15 02:39:09.389360,+918783572557,cust_004446@gmail.com,False
CUST_004447,24,Female,Hyderabad,Medium,Graduate,Married,3,Government,2025-06-21 02:39:09.389426,+918594050650,cust_004447@gmail.com,False
CUST_004448,41,Male,Mumbai,Medium,Graduate,Married,4,IT Professional,2023-02-13 02:39:09.389492,+918079577760,cust_004448@yahoo.com,False
CUST_004449,34,Male,Lucknow,High,High School,Single,2,Government,2024-11-15 02:39:09.389623,+917484554622,cust_004449@gmail.com,False
CUST_004450,35,Female,Chennai,Medium,High School,Married,4,Homemaker,2022-06-02 02:39:09.389698,+919931221881,cust_004450@gmail.com,False
CUST_004451,29,Female,Ahmedabad,Medium,Graduate,Single,1,Government,2023-09-06 02:39:09.389765,+919676122990,cust_004451@gmail.com,False
CUST_004452,31,Male,Bangalore,Medium,Post Graduate,Married,3,IT Professional,2023-05-21 02:39:09.389833,+917223579661,cust_004452@outlook.com,False
CUST_004453,27,Female,Lucknow,Medium,Professional,Married,3,Healthcare,2022-01-22 02:39:09.389899,+919729127182,cust_004453@gmail.com,False
CUST_004454,34,Female,Bangalore,Medium,High School,Single,1,Business,2024-05-09 02:39:09.389964,+919455520387,cust_004454@gmail.com,True
CUST_004455,29,Male,Hyderabad,Premium,Post Graduate,Single,1,Education,2021-11-28 02:39:09.390034,+918368481311,cust_004455@gmail.com,False
CUST_004456,34,Male,Kolkata,Low,Graduate,Married,4,IT Professional,2023-03-30 02:39:09.390099,+917166497945,cust_004456@gmail.com,True
CUST_004457,34,Female,Kolkata,Medium,Graduate,Single,2,Manufacturing,2024-11-19 02:39:09.390166,+917255752822,cust_004457@gmail.com,False
CUST_004458,33,Female,Lucknow,Low,Graduate,Married,3,Student,2023-03-12 02:39:09.390234,+919221170735,cust_004458@outlook.com,False
CUST_004459,27,Female,Delhi,High,High School,Married,1,Manufacturing,2022-11-11 02:39:09.390298,+917351730138,cust_004459@gmail.com,False
CUST_004460,20,Female,Mumbai,Low,Post Graduate,Single,1,Healthcare,2021-10-14 02:39:09.390363,+917878208701,cust_004460@gmail.com,False
CUST_004461,43,Male,Chennai,High,Graduate,Single,1,Homemaker,2024-10-13 02:39:09.390426,+917984076370,cust_004461@yahoo.com,False
CUST_004462,53,Female,Lucknow,High,High School,Married,1,Business,2022-02-11 02:39:09.390490,+917513656767,cust_004462@yahoo.com,False
CUST_004463,69,Female,Ahmedabad,High,Professional,Married,3,IT Professional,2023-01-08 02:39:09.390557,+917206851285,cust_004463@gmail.com,False
CUST_004464,43,Female,Kolkata,Medium,Graduate,Single,2,IT Professional,2024-07-21 02:39:09.390645,+918385120216,cust_004464@outlook.com,False
CUST_004465,26,Male,Chennai,Low,High School,Single,2,Government,2021-11-19 02:39:09.390714,+917192126252,cust_004465@outlook.com,False
CUST_004466,42,Male,Delhi,Medium,Graduate,Married,5,Healthcare,2024-02-29 02:39:09.390781,+918517579820,cust_004466@yahoo.com,False
CUST_004467,37,Male,Mumbai,Medium,Post Graduate,Married,3,Service,2021-08-06 02:39:09.390847,+917561243528,cust_004467@gmail.com,False
CUST_004468,25,Female,Pune,Medium,Graduate,Married,3,Healthcare,2024-04-18 02:39:09.390913,+918845804199,cust_004468@gmail.com,False
CUST_004469,28,Female,Mumbai,Premium,High School,Married,1,Homemaker,2024-02-04 02:39:09.390983,+918308433953,cust_004469@yahoo.com,False
CUST_004470,32,Female,Kolkata,Medium,Graduate,Single,2,Government,2025-06-25 02:39:09.391048,+917421831683,cust_004470@outlook.com,False
CUST_004471,43,Male,Chennai,Medium,Post Graduate,Divorced,2,Government,2023-12-05 02:39:09.391116,+918604748054,cust_004471@gmail.com,False
CUST_004472,45,Male,Mumbai,High,Post Graduate,Married,2,Government,2022-09-21 02:39:09.391182,+917545674603,cust_004472@gmail.com,False
CUST_004473,31,Female,Kolkata,Medium,Graduate,Married,1,IT Professional,2021-08-21 02:39:09.391271,+917598035212,cust_004473@gmail.com,False
CUST_004474,50,Female,Bangalore,Low,Post Graduate,Married,2,Student,2023-09-01 02:39:09.391344,+917056966733,cust_004474@outlook.com,False
CUST_004475,30,Female,Hyderabad,Medium,High School,Married,3,Government,2023-06-25 02:39:09.391411,+919909900184,cust_004475@gmail.com,True
CUST_004476,37,Female,Delhi,Medium,Professional,Single,2,IT Professional,2023-02-12 02:39:09.391479,+919305445671,cust_004476@outlook.com,True
CUST_004477,58,Female,Lucknow,Medium,Graduate,Single,1,Manufacturing,2022-06-04 02:39:09.391547,+919491522742,cust_004477@gmail.com,False
CUST_004478,23,Male,Delhi,Low,Post Graduate,Married,5,Retired,2024-08-11 02:39:09.391616,+917746877385,cust_004478@yahoo.com,False
CUST_004479,38,Male,Delhi,High,High School,Married,5,Manufacturing,2022-02-12 02:39:09.391682,+917402675067,cust_004479@yahoo.com,False
CUST_004480,39,Female,Pune,Low,High School,Married,3,Government,2023-07-20 02:39:09.391746,+918516605218,cust_004480@gmail.com,False
CUST_004481,23,Female,Chennai,Medium,Professional,Single,2,IT Professional,2024-12-07 02:39:09.391810,+917074781194,cust_004481@yahoo.com,False
CUST_004482,22,Female,Chennai,Medium,Professional,Divorced,1,Business,2022-01-17 02:39:09.391874,+918663664240,cust_004482@gmail.com,False
CUST_004483,56,Other,Lucknow,Medium,Graduate,Married,5,IT Professional,2024-08-16 02:39:09.391939,+918676650030,cust_004483@gmail.com,False
CUST_004484,26,Female,Lucknow,High,Post Graduate,Married,4,Business,2025-01-11 02:39:09.392004,+918856294222,cust_004484@yahoo.com,False
CUST_004485,18,Male,Delhi,Medium,Graduate,Married,1,Business,2023-01-02 02:39:09.392071,+919578748623,cust_004485@outlook.com,False
CUST_004486,54,Male,Bangalore,Medium,High School,Married,5,Business,2024-10-05 02:39:09.392135,+917742024762,cust_004486@yahoo.com,False
CUST_004487,28,Female,Lucknow,High,High School,Married,1,Student,2022-11-01 02:39:09.392200,+917233456036,cust_004487@outlook.com,True
CUST_004488,34,Male,Bangalore,High,Graduate,Married,4,Service,2023-02-28 02:39:09.392265,+917174481994,cust_004488@yahoo.com,False
CUST_004489,66,Female,Ahmedabad,High,Graduate,Married,4,Healthcare,2023-04-24 02:39:09.392330,+919406420503,cust_004489@gmail.com,True
CUST_004490,19,Male,Mumbai,Medium,Post Graduate,Married,2,Government,2023-05-20 02:39:09.392393,+918148986306,cust_004490@yahoo.com,True
CUST_004491,54,Male,Mumbai,Premium,Graduate,Married,2,Business,2024-12-19 02:39:09.392457,+919932945255,cust_004491@gmail.com,False
CUST_004492,22,Male,Hyderabad,Premium,Graduate,Married,1,Education,2023-07-10 02:39:09.392526,+919728971248,cust_004492@gmail.com,False
CUST_004493,37,Male,Lucknow,Medium,Post Graduate,Single,1,IT Professional,2024-03-24 02:39:09.392591,+917901326524,cust_004493@gmail.com,False
CUST_004494,26,Female,Hyderabad,Low,Post Graduate,Married,5,IT Professional,2022-11-13 02:39:09.392655,+919609534749,cust_004494@outlook.com,False
CUST_004495,26,Male,Lucknow,High,Graduate,Single,1,Manufacturing,2024-09-01 02:39:09.392719,+918339668993,cust_004495@yahoo.com,False
CUST_004496,40,Female,Jaipur,Medium,Post Graduate,Married,1,IT Professional,2022-09-23 02:39:09.392783,+918834586091,cust_004496@gmail.com,False
CUST_004497,29,Female,Delhi,Medium,Graduate,Single,1,Manufacturing,2024-09-21 02:39:09.392846,+918452879779,cust_004497@yahoo.com,False
CUST_004498,40,Female,Jaipur,Low,Post Graduate,Married,4,Government,2023-10-06 02:39:09.392910,+917799173815,cust_004498@gmail.com,False
CUST_004499,26,Female,Mumbai,Medium,High School,Married,1,Homemaker,2022-03-29 02:39:09.392978,+919489313872,cust_004499@gmail.com,False
CUST_004500,57,Female,Chennai,Medium,Graduate,Married,3,Homemaker,2022-11-05 02:39:09.393085,+917930882381,cust_004500@gmail.com,False
CUST_004501,28,Male,Mumbai,Low,Post Graduate,Married,3,Student,2022-06-13 02:39:09.393188,+917611761328,cust_004501@gmail.com,False
CUST_004502,44,Male,Mumbai,Low,Graduate,Married,2,Student,2024-05-15 02:39:09.393259,+919082165147,cust_004502@gmail.com,False
CUST_004503,23,Male,Delhi,High,Post Graduate,Single,2,Service,2023-02-24 02:39:09.393327,+917383716717,cust_004503@company.com,False
CUST_004504,41,Female,Kolkata,Medium,Post Graduate,Married,5,Government,2022-02-18 02:39:09.393395,+919756375372,cust_004504@gmail.com,False
CUST_004505,30,Other,Mumbai,High,Graduate,Married,1,Business,2023-06-26 02:39:09.393466,+917805319423,cust_004505@gmail.com,False
CUST_004506,65,Male,Chennai,Medium,Post Graduate,Divorced,1,Government,2022-04-29 02:39:09.393534,+919779794820,cust_004506@gmail.com,True
CUST_004507,34,Male,Delhi,Medium,Post Graduate,Single,2,Education,2025-02-17 02:39:09.393600,+917814891635,cust_004507@gmail.com,False
CUST_004508,25,Female,Lucknow,High,High School,Married,2,Government,2022-02-17 02:39:09.393665,+919934620846,cust_004508@gmail.com,True
CUST_004509,53,Female,Lucknow,Premium,Professional,Single,1,IT Professional,2023-07-23 02:39:09.393729,+919437293057,cust_004509@company.com,False
CUST_004510,59,Female,Lucknow,Medium,Post Graduate,Married,2,Manufacturing,2023-07-06 02:39:09.393798,+919531162608,cust_004510@gmail.com,True
CUST_004511,33,Female,Mumbai,Premium,Graduate,Divorced,2,Healthcare,2025-04-12 02:39:09.393871,+918378301199,cust_004511@yahoo.com,False
CUST_004512,53,Female,Mumbai,Medium,Professional,Married,5,Government,2023-02-26 02:39:09.393940,+919878259591,cust_004512@gmail.com,False
CUST_004513,52,Female,Delhi,Low,High School,Single,1,IT Professional,2022-02-28 02:39:09.394008,+918274442299,cust_004513@gmail.com,False
CUST_004514,28,Male,Bangalore,Medium,Professional,Married,1,Manufacturing,2021-08-01 02:39:09.394076,+918600182080,cust_004514@gmail.com,False
CUST_004515,32,Female,Hyderabad,Medium,Graduate,Married,1,Manufacturing,2024-07-28 02:39:09.394143,+919020108455,cust_004515@gmail.com,False
CUST_004516,18,Female,Bangalore,High,Graduate,Single,1,Healthcare,2024-07-11 02:39:09.394207,+919050906539,cust_004516@gmail.com,False
CUST_004517,32,Female,Lucknow,Low,Graduate,Single,2,IT Professional,2023-07-22 02:39:09.394282,+919849163147,cust_004517@gmail.com,False
CUST_004518,25,Female,Bangalore,Medium,High School,Married,4,Government,2024-02-29 02:39:09.394348,+919911635471,cust_004518@gmail.com,False
CUST_004519,46,Other,Lucknow,Medium,Graduate,Single,2,Student,2022-10-13 02:39:09.394415,+918246265957,cust_004519@gmail.com,False
CUST_004520,48,Male,Bangalore,Low,Graduate,Married,3,Homemaker,2025-04-15 02:39:09.394481,+917550746319,cust_004520@yahoo.com,False
